item_code,quantity,number_of_orders_that_use_that_quantity,demand_probability
14243044001,5,3,0.058823529411764705
14243044001,12,2,0.0392156862745098
14243045001,1,36,0.6428571428571429
14243045001,2,9,0.16071428571428573
14243045001,3,7,0.125
14243045001,4,2,0.03571428571428571
14243045001,11,1,0.017857142857142856
14243045001,12,1,0.017857142857142856
14243046001,1,31,0.62
14243046001,2,10,0.2
14243046001,3,1,0.02
14243046001,4,2,0.04
14243046001,6,1,0.02
14243046001,11,3,0.06
14243046001,12,2,0.04
14243053001,1,3,0.75
14243053001,3,1,0.25
14243054001,1,9,0.9
14243054001,2,1,0.1
14243055001,1,6,1.0
14243058001,1,56,0.717948717948718
14243058001,2,11,0.14102564102564102
14243058001,3,5,0.0641025641025641
14243058001,4,2,0.02564102564102564
14243058001,5,1,0.01282051282051282
14243058001,7,1,0.01282051282051282
14243058001,10,2,0.02564102564102564
14243061001,1,17,0.5862068965517241
14243061001,2,9,0.3103448275862069
14243061001,3,1,0.034482758620689655
14243061001,4,1,0.034482758620689655
14243061001,10,1,0.034482758620689655
14243068001,1,4,0.5714285714285714
14243068001,2,1,0.14285714285714285
14243068001,4,1,0.14285714285714285
14243068001,7,1,0.14285714285714285
14243069001,1,2,0.6666666666666666
14243069001,33,1,0.3333333333333333
14243076001,5,1,1.0
14243081001,1,4,1.0
14243088001,1,8,0.8888888888888888
14243088001,2,1,0.1111111111111111
14243094001,1,1,0.16666666666666666
14243094001,2,2,0.3333333333333333
14243094001,6,1,0.16666666666666666
14243094001,7,1,0.16666666666666666
14243094001,10,1,0.16666666666666666
14243106001,1,4,1.0
14243107001,1,16,0.8421052631578947
14243107001,2,2,0.10526315789473684
14243107001,3,1,0.05263157894736842
14243108001,1,8,1.0
14243109001,1,2,1.0
14243110001,1,1,0.3333333333333333
14243110001,2,1,0.3333333333333333
14243110001,4,1,0.3333333333333333
14243111001,1,1,0.5
14243111001,2,1,0.5
14243120001,1,10,0.7692307692307693
14243120001,2,2,0.15384615384615385
14243120001,4,1,0.07692307692307693
14243128001,1,1,0.1
14243128001,2,6,0.6
14243128001,3,1,0.1
14243128001,6,1,0.1
14243128001,9,1,0.1
14243129001,1,4,0.10256410256410256
14243129001,2,29,0.7435897435897436
14243129001,3,1,0.02564102564102564
14243129001,4,3,0.07692307692307693
14243129001,6,1,0.02564102564102564
14243129001,8,1,0.02564102564102564
14243130001,3,1,1.0
14243131001,2,1,1.0
14243133001,1,19,0.8260869565217391
14243133001,2,2,0.08695652173913043
14243133001,3,1,0.043478260869565216
14243133001,6,1,0.043478260869565216
14243147001,3,1,1.0
14243148001,1,9,0.8181818181818182
14243148001,2,2,0.18181818181818182
14243149001,1,4,0.5
14243149001,2,4,0.5
14243150001,1,12,0.631578947368421
14243150001,2,5,0.2631578947368421
14243150001,3,1,0.05263157894736842
14243150001,12,1,0.05263157894736842
14243152001,1,1,1.0
14243166001,1,24,0.6857142857142857
14243166001,2,7,0.2
14243166001,4,3,0.08571428571428572
14243166001,5,1,0.02857142857142857
14244003001,1,174,0.5506329113924051
14244003001,2,99,0.31329113924050633
14244003001,3,25,0.07911392405063292
14244003001,4,6,0.0189873417721519
14244003001,5,4,0.012658227848101266
14244003001,6,3,0.00949367088607595
14244003001,8,2,0.006329113924050633
14244003001,10,2,0.006329113924050633
14244003001,12,1,0.0031645569620253164
14244005001,1,4,0.6666666666666666
14244005001,2,2,0.3333333333333333
14244009001,1,12,0.6666666666666666
14244009001,2,5,0.2777777777777778
14244009001,10,1,0.05555555555555555
14244011001,1,21,0.8076923076923077
14244011001,2,4,0.15384615384615385
14244011001,3,1,0.038461538461538464
14244012001,1,4,0.5714285714285714
14244012001,2,1,0.14285714285714285
14244012001,3,2,0.2857142857142857
14244014001,1,9,0.07627118644067797
14244014001,2,100,0.847457627118644
14244014001,4,3,0.025423728813559324
14244014001,5,1,0.00847457627118644
14244014001,6,4,0.03389830508474576
14244014001,10,1,0.00847457627118644
14244015001,1,53,0.7681159420289855
14244015001,2,10,0.14492753623188406
14244015001,3,5,0.07246376811594203
14244015001,4,1,0.014492753623188406
14244016001,1,12,0.06976744186046512
14244016001,2,137,0.7965116279069767
14244016001,3,8,0.046511627906976744
14244016001,4,12,0.06976744186046512
14244016001,6,2,0.011627906976744186
14244016001,8,1,0.005813953488372093
14244017001,1,126,0.7455621301775148
14244017001,2,32,0.1893491124260355
14244017001,3,3,0.01775147928994083
14244017001,4,3,0.01775147928994083
14244017001,5,1,0.005917159763313609
14244017001,6,1,0.005917159763313609
14244017001,10,1,0.005917159763313609
14244017001,15,1,0.005917159763313609
14244017001,18,1,0.005917159763313609
14244018001,1,10,0.8333333333333334
14244018001,2,2,0.16666666666666666
14244020001,1,2,0.011627906976744186
14244020001,2,1,0.005813953488372093
14244020001,4,1,0.005813953488372093
14244020001,5,118,0.686046511627907
14244020001,10,29,0.1686046511627907
14244020001,15,11,0.06395348837209303
14244020001,20,4,0.023255813953488372
14244020001,22,1,0.005813953488372093
14244020001,25,1,0.005813953488372093
14244020001,40,1,0.005813953488372093
14244020001,45,1,0.005813953488372093
14244020001,60,2,0.011627906976744186
14244021001,1,12,0.0718562874251497
14244021001,2,137,0.8203592814371258
14244021001,3,1,0.005988023952095809
14244021001,4,9,0.05389221556886228
14244021001,5,2,0.011976047904191617
14244021001,6,4,0.023952095808383235
14244021001,8,1,0.005988023952095809
14244021001,10,1,0.005988023952095809
14244022001,1,4,0.4444444444444444
14244022001,2,5,0.5555555555555556
14244024001,1,1,1.0
14244025001,1,7,0.6363636363636364
14244025001,2,1,0.09090909090909091
14244025001,3,1,0.09090909090909091
14244025001,5,1,0.09090909090909091
14244025001,6,1,0.09090909090909091
14244026001,1,20,0.8
14244026001,2,3,0.12
14244026001,3,2,0.08
14244027001,1,25,0.6410256410256411
14244027001,2,8,0.20512820512820512
14244027001,3,2,0.05128205128205128
14244027001,4,1,0.02564102564102564
14244027001,5,2,0.05128205128205128
14244027001,10,1,0.02564102564102564
14244028001,1,37,0.7115384615384616
14244028001,2,11,0.21153846153846154
14244028001,3,1,0.019230769230769232
14244028001,4,2,0.038461538461538464
14244028001,5,1,0.019230769230769232
14244031001,1,9,0.75
14244031001,2,3,0.25
14244034001,1,9,0.9
14244034001,2,1,0.1
14244039001,1,14,0.7777777777777778
14244039001,2,2,0.1111111111111111
14244039001,3,1,0.05555555555555555
14244039001,7,1,0.05555555555555555
14244045001,1,24,0.7741935483870968
14244045001,2,6,0.1935483870967742
14244045001,3,1,0.03225806451612903
14244046001,1,6,0.8571428571428571
14244046001,2,1,0.14285714285714285
14244047001,1,1,0.5
14244047001,2,1,0.5
14244049001,1,22,0.6666666666666666
14244049001,2,7,0.21212121212121213
14244049001,3,3,0.09090909090909091
14244049001,9,1,0.030303030303030304
14244050001,1,32,0.8
14244050001,2,5,0.125
14244050001,3,2,0.05
14244050001,4,1,0.025
14244051001,1,6,0.75
14244051001,3,2,0.25
14244052001,1,7,0.058333333333333334
14244052001,2,99,0.825
14244052001,3,3,0.025
14244052001,4,8,0.06666666666666667
14244052001,6,1,0.008333333333333333
14244052001,8,1,0.008333333333333333
14244052001,10,1,0.008333333333333333
14244053001,1,32,0.5925925925925926
14244053001,2,13,0.24074074074074073
14244053001,3,3,0.05555555555555555
14244053001,4,2,0.037037037037037035
14244053001,9,1,0.018518518518518517
14244053001,10,1,0.018518518518518517
14244053001,11,1,0.018518518518518517
14244053001,12,1,0.018518518518518517
14244056001,1,23,0.8518518518518519
14244056001,2,4,0.14814814814814814
14244058001,1,58,0.7631578947368421
14244058001,2,9,0.11842105263157894
14244058001,3,5,0.06578947368421052
14244058001,4,1,0.013157894736842105
14244058001,6,3,0.039473684210526314
14244059001,1,58,0.6444444444444445
14244059001,2,13,0.14444444444444443
14244059001,3,4,0.044444444444444446
14244059001,4,3,0.03333333333333333
14244059001,5,4,0.044444444444444446
14244059001,6,1,0.011111111111111112
14244059001,7,2,0.022222222222222223
14244059001,8,1,0.011111111111111112
14244059001,9,1,0.011111111111111112
14244059001,10,1,0.011111111111111112
14244059001,11,1,0.011111111111111112
14244059001,12,1,0.011111111111111112
14244060001,1,6,0.8571428571428571
14244060001,4,1,0.14285714285714285
14244062001,1,4,0.8
14244062001,3,1,0.2
14244063001,1,7,0.875
14244063001,3,1,0.125
14244071001,1,4,0.4
14244071001,2,3,0.3
14244071001,3,1,0.1
14244071001,10,1,0.1
14244071001,12,1,0.1
14244073001,1,11,0.7333333333333333
14244073001,2,3,0.2
14244073001,5,1,0.06666666666666667
14244074001,1,2,0.6666666666666666
14244074001,2,1,0.3333333333333333
14244077001,6,1,1.0
14244084001,2,1,0.5
14244084001,18,1,0.5
14244087001,2,1,1.0
14244092001,1,13,0.7647058823529411
14244092001,2,4,0.23529411764705882
14244896001,5,73,0.7448979591836735
14244896001,10,18,0.1836734693877551
14244896001,15,4,0.04081632653061224
14244896001,20,1,0.01020408163265306
14244896001,25,1,0.01020408163265306
14244896001,40,1,0.01020408163265306
14244898001,5,35,0.9210526315789473
14244898001,10,3,0.07894736842105263
14244906001,1,13,0.7222222222222222
14244906001,2,1,0.05555555555555555
14244906001,3,1,0.05555555555555555
14244906001,4,1,0.05555555555555555
14244906001,5,1,0.05555555555555555
14244906001,6,1,0.05555555555555555
14244911001,1,2,0.6666666666666666
14244911001,4,1,0.3333333333333333
14244918001,1,49,0.6621621621621622
14244918001,2,12,0.16216216216216217
14244918001,3,3,0.04054054054054054
14244918001,4,4,0.05405405405405406
14244918001,5,2,0.02702702702702703
14244918001,7,1,0.013513513513513514
14244918001,8,1,0.013513513513513514
14244918001,10,2,0.02702702702702703
14244919001,1,21,0.65625
14244919001,2,7,0.21875
14244919001,3,2,0.0625
14244919001,6,1,0.03125
14244919001,7,1,0.03125
14244929001,1,22,0.7096774193548387
14244929001,2,2,0.06451612903225806
14244929001,3,6,0.1935483870967742
14244929001,4,1,0.03225806451612903
14244930001,1,2,1.0
14244933001,1,24,0.5581395348837209
14244933001,2,8,0.18604651162790697
14244933001,3,7,0.16279069767441862
14244933001,4,3,0.06976744186046512
14244933001,9,1,0.023255813953488372
14244934001,1,13,0.5652173913043478
14244934001,2,4,0.17391304347826086
14244934001,3,3,0.13043478260869565
14244934001,4,2,0.08695652173913043
14244934001,5,1,0.043478260869565216
14244935001,1,4,0.6666666666666666
14244935001,2,2,0.3333333333333333
14244945001,1,4,0.6666666666666666
14244945001,2,1,0.16666666666666666
14244945001,4,1,0.16666666666666666
14244999001,1,46,0.7419354838709677
14244999001,2,14,0.22580645161290322
14244999001,3,2,0.03225806451612903
14300002001,1,6,0.6666666666666666
14300002001,2,2,0.2222222222222222
14300002001,4,1,0.1111111111111111
14300003001,1,7,0.875
14300003001,2,1,0.125
14300008001,1,23,0.92
14300008001,2,2,0.08
14300016001,1,4,0.8
14300016001,2,1,0.2
14300019001,1,5,0.7142857142857143
14300019001,2,2,0.2857142857142857
14300021001,1,5,0.8333333333333334
14300021001,2,1,0.16666666666666666
14300025001,1,27,0.84375
14300025001,2,4,0.125
14300025001,3,1,0.03125
14300029001,1,2,0.5
14300029001,3,1,0.25
14300029001,5,1,0.25
14300032001,1,7,0.4375
14300032001,2,3,0.1875
14300032001,3,2,0.125
14300032001,4,2,0.125
14300032001,5,1,0.0625
14300032001,8,1,0.0625
14300046001,1,13,0.8666666666666667
14300046001,2,1,0.06666666666666667
14300046001,10,1,0.06666666666666667
14300057001,1,9,0.9
14300057001,3,1,0.1
14300070001,1,8,0.7272727272727273
14300070001,2,1,0.09090909090909091
14300070001,3,1,0.09090909090909091
14300070001,6,1,0.09090909090909091
14300096001,1,7,1.0
14300113001,1,2,0.3333333333333333
14300113001,2,1,0.16666666666666666
14300113001,7,2,0.3333333333333333
14300113001,9,1,0.16666666666666666
14301013001,1,23,0.71875
14301013001,2,5,0.15625
14301013001,4,2,0.0625
14301013001,6,1,0.03125
14301013001,7,1,0.03125
14301018001,1,9,0.9
14301018001,2,1,0.1
14301020001,1,7,0.6363636363636364
14301020001,2,2,0.18181818181818182
14301020001,3,2,0.18181818181818182
14301023001,1,13,0.65
14301023001,2,5,0.25
14301023001,3,1,0.05
14301023001,5,1,0.05
14301027001,1,6,0.75
14301027001,3,1,0.125
14301027001,10,1,0.125
14301030001,1,6,0.6666666666666666
14301030001,2,3,0.3333333333333333
14301031001,1,2,0.2857142857142857
14301031001,2,4,0.5714285714285714
14301031001,4,1,0.14285714285714285
14301108001,1,13,0.7222222222222222
14301108001,2,3,0.16666666666666666
14301108001,4,1,0.05555555555555555
14301108001,5,1,0.05555555555555555
14301109001,1,7,1.0
14301110001,1,4,0.6666666666666666
14301110001,2,2,0.3333333333333333
14302002001,1,10,0.9090909090909091
14302002001,2,1,0.09090909090909091
14302005001,1,21,0.6774193548387096
14302005001,2,7,0.22580645161290322
14302005001,3,2,0.06451612903225806
14302005001,4,1,0.03225806451612903
14302006001,1,7,0.3888888888888889
14302006001,2,3,0.16666666666666666
14302006001,3,3,0.16666666666666666
14302006001,4,2,0.1111111111111111
14302006001,6,2,0.1111111111111111
14302006001,12,1,0.05555555555555555
14302017001,1,14,0.7368421052631579
14302017001,2,2,0.10526315789473684
14302017001,3,1,0.05263157894736842
14302017001,4,1,0.05263157894736842
14302017001,5,1,0.05263157894736842
14302018001,1,5,0.5
14302018001,2,1,0.1
14302018001,3,2,0.2
14302018001,7,1,0.1
14302018001,9,1,0.1
14302024001,1,20,0.7692307692307693
14302024001,2,4,0.15384615384615385
14302024001,3,1,0.038461538461538464
14302024001,5,1,0.038461538461538464
14302043001,1,9,0.8181818181818182
14302043001,2,1,0.09090909090909091
14302043001,3,1,0.09090909090909091
14302060001,1,3,0.75
14302060001,2,1,0.25
14302072001,1,7,0.875
14302072001,2,1,0.125
14302079001,1,17,0.68
14302079001,2,4,0.16
14302079001,3,2,0.08
14302079001,4,2,0.08
14302080001,1,14,1.0
14302081001,1,4,1.0
14303001001,1,19,0.7916666666666666
14303001001,2,5,0.20833333333333334
14303008001,1,1,0.5
14303008001,4,1,0.5
14303012001,2,1,1.0
14303015001,1,18,0.6666666666666666
14303015001,2,8,0.2962962962962963
14303015001,3,1,0.037037037037037035
14303021001,1,5,0.8333333333333334
14303021001,3,1,0.16666666666666666
14303022001,1,4,1.0
14303024001,1,12,0.8571428571428571
14303024001,2,1,0.07142857142857142
14303024001,3,1,0.07142857142857142
14303026001,1,3,0.75
14303026001,2,1,0.25
14303033001,1,11,0.9166666666666666
14303033001,2,1,0.08333333333333333
14303034001,1,8,0.8888888888888888
14303034001,2,1,0.1111111111111111
14303035001,1,9,0.8181818181818182
14303035001,2,1,0.09090909090909091
14303035001,3,1,0.09090909090909091
14303036001,1,13,1.0
14303037001,1,5,1.0
14303038001,1,3,1.0
14303039001,1,6,1.0
14303040001,1,9,1.0
14303048001,1,35,0.7954545454545454
14303048001,2,6,0.13636363636363635
14303048001,3,2,0.045454545454545456
14303048001,4,1,0.022727272727272728
14303058001,1,7,0.7777777777777778
14303058001,2,2,0.2222222222222222
14303060001,1,8,1.0
14303897001,1,5,0.625
14303897001,2,1,0.125
14303897001,3,1,0.125
14303897001,7,1,0.125
14303898001,1,10,0.8333333333333334
14303898001,2,2,0.16666666666666666
14303899001,1,2,0.4
14303899001,2,1,0.2
14303899001,4,1,0.2
14303899001,5,1,0.2
14303927001,1,6,1.0
14303933001,1,39,0.8666666666666667
14303933001,2,5,0.1111111111111111
14303933001,4,1,0.022222222222222223
14303934001,1,33,0.7674418604651163
14303934001,2,6,0.13953488372093023
14303934001,3,2,0.046511627906976744
14303934001,4,2,0.046511627906976744
14304001001,1,9,0.8181818181818182
14304001001,2,1,0.09090909090909091
14304001001,6,1,0.09090909090909091
14304003001,1,4,0.6666666666666666
14304003001,2,1,0.16666666666666666
14304003001,3,1,0.16666666666666666
14304008001,1,5,0.7142857142857143
14304008001,2,1,0.14285714285714285
14304008001,5,1,0.14285714285714285
14304009001,1,5,0.5555555555555556
14304009001,3,1,0.1111111111111111
14304009001,4,1,0.1111111111111111
14304009001,5,1,0.1111111111111111
14304009001,7,1,0.1111111111111111
14304013001,1,8,1.0
14304014001,1,1,1.0
14304015001,1,2,1.0
14304028001,1,14,0.9333333333333333
14304028001,2,1,0.06666666666666667
14304047001,1,3,0.5
14304047001,2,3,0.5
14304062001,1,6,1.0
14304064001,1,4,1.0
14304084001,1,1,1.0
14304089001,1,7,0.875
14304089001,4,1,0.125
14304128001,1,1,0.5
14304128001,7,1,0.5
14304135001,1,7,1.0
14304157001,1,2,1.0
14304187001,1,12,0.8571428571428571
14304187001,2,1,0.07142857142857142
14304187001,3,1,0.07142857142857142
14304194001,1,6,0.46153846153846156
14304194001,2,4,0.3076923076923077
14304194001,3,2,0.15384615384615385
14304194001,4,1,0.07692307692307693
14304195001,1,2,0.5
14304195001,2,2,0.5
14304230001,1,8,1.0
14304301001,1,1,1.0
14304302001,1,1,1.0
14304303001,1,1,1.0
14310003001,1,2,0.6666666666666666
14310003001,4,1,0.3333333333333333
14310004001,1,2,1.0
14310011001,1,3,1.0
14310015001,1,11,0.9166666666666666
14310015001,2,1,0.08333333333333333
14310016001,1,9,0.6
14310016001,2,3,0.2
14310016001,4,1,0.06666666666666667
14310016001,5,1,0.06666666666666667
14310016001,7,1,0.06666666666666667
14310020001,1,2,0.25
14310020001,2,1,0.125
14310020001,3,2,0.25
14310020001,4,1,0.125
14310020001,5,2,0.25
14310022001,1,3,0.75
14310022001,5,1,0.25
14310025001,1,7,0.4117647058823529
14310025001,2,4,0.23529411764705882
14310025001,4,2,0.11764705882352941
14310025001,6,3,0.17647058823529413
14310025001,10,1,0.058823529411764705
14310028001,1,6,0.8571428571428571
14310028001,2,1,0.14285714285714285
14310030001,1,2,0.6666666666666666
14310030001,2,1,0.3333333333333333
14310037001,1,2,1.0
14310048001,1,5,1.0
14310049001,1,2,1.0
14310052001,1,3,0.75
14310052001,2,1,0.25
14310053001,1,2,1.0
14310054001,1,2,0.6666666666666666
14310054001,2,1,0.3333333333333333
14310056001,1,5,1.0
14310061001,1,1,1.0
14310062001,1,3,0.6
14310062001,2,1,0.2
14310062001,4,1,0.2
14310071001,1,4,0.6666666666666666
14310071001,6,2,0.3333333333333333
14310096001,1,1,1.0
14310101001,1,1,1.0
14310109001,1,7,0.7
14310109001,2,2,0.2
14310109001,5,1,0.1
14310111001,1,2,0.2857142857142857
14310111001,2,2,0.2857142857142857
14310111001,3,2,0.2857142857142857
14310111001,4,1,0.14285714285714285
14310127001,1,3,1.0
14310128001,1,1,0.5
14310128001,6,1,0.5
14310134001,1,4,0.4444444444444444
14310134001,2,1,0.1111111111111111
14310134001,3,2,0.2222222222222222
14310134001,4,1,0.1111111111111111
14310134001,5,1,0.1111111111111111
14310139001,1,3,0.375
14310139001,4,1,0.125
